SITEID,count,UNDERAGE1,UNDERAGE2,IL,TITLE,lng,lat
50011510000086,3121,0,42,1,长寿****潮网吧,107.078178,29.840388
50011510000087,0,0,0,0,长寿****逸网吧,106.560054,29.582411
50011510000088,0,0,0,0,长寿****度网吧,107.146615,29.960491
50011510000089,0,0,0,0,长寿****鑫网吧,107.009929,29.837848
50011510000090,6301,0,19,0,长寿****界网吧,107.076019,29.834686
50011510000091,0,0,0,0,长寿****飞网吧,107.07961,29.834559
50011910000028,0,0,0,0,南川****话网吧,107.115885,29.158074
50011910000029,3313,0,6,0,南川****缘网吧,106.995234,29.087566
50011910000030,0,0,0,0,南川****界网吧,107.116125,28.93493
50011910000031,0,0,0,0,南川****山网吧,106.933265,29.187065
50011910000032,1651,0,33,1,南川****代网吧,107.058858,29.114882
50011910000033,0,0,0,0,南川****玩网吧,107.104983,29.162381
50011910000099,0,0,0,0,内部****部测试,107.768038,29.331324
50022210000002,0,0,0,0,綦江****网吧）,106.683367,28.613699
50022210000003,1571,3,24,1,重庆****网吧）,106.826363,29.084747
50022210000004,0,0,0,0,(加****罗网吧,106.683367,28.613699
50022210000005,0,0,0,0,綦江****网吧）,106.65348,29.030756
50022210000006,0,0,0,0,綦江****网吧）,106.683367,28.613699
50022210000007,1197,0,12,0,綦江****网吧）,106.661632,29.037194
50022210000008,0,0,0,0,(加****道网吧,106.65844,29.0345
50022210000009,0,0,0,0,綦江****祥网吧,106.663053,28.767924
50022210000010,627,10,22,1,綦江****网吧）,106.760685,28.660199
50022210000011,2935,355,26,1,綦江****网吧),106.683367,28.613699
50022210000012,0,0,0,0,(加****源网吧,106.528489,28.970643
50022210000013,4592,23,47,1,綦江****网吧),106.663292,29.037207
50022210000014,0,0,0,0,綦江****网吧),106.760685,28.660199
50022210000016,2923,126,10,1,綦江****网吧）,106.653735,29.033287
50022210000017,0,0,0,0,綦江****网吧）,106.656714,29.033411
50022210000020,1385,2,4,1,綦江****网吧）,106.712862,28.949156
50022210000021,146,8,0,1,綦江****会所）,106.679237,28.87614
50022210000022,0,0,0,0,（加****易网吧,106.665542,28.770592
50022210000023,1704,0,3,0,綦江****网吧）,106.654105,29.034298
50022210000024,744,0,0,0,（加****诚网吧,106.712862,28.949156
50022210000026,0,0,0,0,(加****怡网吧,106.51155,29.001717
50023010000045,0,0,0,0,丰都****源网吧,107.824961,29.954205
50023010000046,1568,0,10,0,丰都****会所）,107.739496,29.8719
50023010000047,1159,0,1,0,丰都****会所）,107.729846,29.868785
50023010000048,382,0,23,1,丰都****限网吧,107.797243,29.925918
50023010000050,463,0,2,0,丰都****鑫网吧,107.62786,29.997049
50023010000051,0,0,0,0,丰都****空间）,107.742073,29.87405
50023010000052,1093,1,3,1,丰都****会所）,107.737753,29.874133
50022210000085,760,5,4,1,重庆****网吧）,106.660857,29.041968
50022210000086,0,0,0,0,（加****容网吧,106.826412,29.081069
50022210000087,4072,194,30,1,重庆****代网吧,106.663302,29.037254
50022210000090,532,25,0,1,綦江****网吧）,106.683367,28.613699
50022210000091,0,0,0,0,綦江****直营店,106.630637,29.037285
50022210000092,0,0,0,0,（加****直营店,106.661306,29.032181
50022210000093,998,0,0,0,綦江****B区）,106.663564,29.023866
50022310000001,0,0,0,0,潼南****隆网吧,105.850042,30.195379
50022310000002,0,0,0,0,潼南****新网吧,105.771293,30.034445
50022310000003,2522,0,15,0,潼南****潮网吧,105.840918,30.181976
50022310000004,0,0,0,0,潼南****俱乐部,105.845358,30.194358
50022310000005,0,0,0,0,潼南****宇网吧,105.843484,30.174443
50022310000006,0,0,0,0,潼南****兴网吧,105.771293,30.034445
50022310000007,927,0,0,0,潼南****幻网吧,105.722959,30.097178
50022310000008,0,0,0,0,潼南****浪网吧,105.813464,30.017055
50023110000022,0,0,0,0,垫江****缘网吧,107.355626,30.336909
50023110000023,819,0,0,0,垫江****乐网吧,107.418418,30.222496
50023110000025,301,33,0,1,垫江****源网吧,107.467099,30.29765
50023110000026,1317,16,0,1,垫江****纪网吧,107.344844,30.326215
50023110000028,0,0,0,0,垫江****区网吧,107.359781,30.337686
50023110000029,2528,3,2,1,垫江****源网吧,107.433884,30.098839
50023110000030,289,0,18,0,垫江****缘网吧,107.440118,30.098481
50023110000031,218,12,21,1,垫江****蓝网吧,107.356058,30.336827
50011610000057,1861,0,1,0,重庆****乐网吧,106.308949,29.21539
50011610000058,3499,0,40,1,重庆****树网吧,106.259076,29.280735
50011610000059,0,0,0,0,重庆****果网吧,106.243861,29.278515
50011610000060,5065,0,24,1,重庆****果网吧,106.269282,29.035351
50011610000061,580,0,0,0,重庆****欣网吧,105.946475,29.066165
50011610000062,3990,0,13,0,重庆****通网吧,106.322053,29.405621
50011610000063,529,0,13,0,重庆****泉网吧,106.39643,29.246426
50011610000064,1310,0,3,0,重庆****兴网吧,106.540093,29.154947
50011610000065,0,0,0,0,重庆****桃网吧,106.212292,29.207908
50011610000066,0,0,0,0,重庆****点网吧,106.123277,29.066305
50011610000067,6673,0,5,0,重庆****月网吧,106.322053,29.405621
50011610000068,147,0,0,0,重庆****会所）,106.265074,29.292584
50011610000069,0,0,0,0,重庆****腾网吧,106.123277,29.066305
50011610000070,229,0,2,0,重庆****人网吧,106.123277,29.066305
50011610000071,565,0,0,0,重庆****雾网吧,106.280175,29.424311
50011610000072,988,0,16,0,重庆****乐网吧,106.27362,29.081028
50011610000073,583,0,15,0,重庆****力网吧,106.408947,29.102887
50011610000074,1451,0,4,0,重庆****畅网吧,106.260987,29.288576
50011610000075,577,0,0,0,重庆****岔网吧,106.495882,29.120416
50011610000077,2397,0,34,1,重庆****山网吧,106.269282,29.035351
50011610000078,1959,0,41,1,重庆****惠网吧,106.273319,29.084965
50011610000079,120,0,0,0,重庆****秀网吧,106.129431,29.066196
50011610000080,0,0,0,0,重庆****城网吧,106.123277,29.066305
50011610000081,1840,0,5,0,重庆****叶网吧,106.271296,29.28558
50011610000082,3578,0,6,0,重庆****红网吧,106.269282,29.035351
50011610000083,6301,0,4,0,重庆****地网吧,106.312286,29.407166
50022310000010,0,0,0,0,潼南****悦网吧,105.843484,30.174443
50022310000011,1830,0,7,0,潼南****月网吧,105.725341,30.095191
50022310000012,0,0,0,0,潼南****情网吧,105.843484,30.174443
50022310000013,696,0,27,1,潼南****极网吧,105.79842,29.91512
50022310000014,1708,0,52,1,潼南****南网吧,105.838472,30.183301
50022310000015,663,0,1,0,潼南****昌网吧,105.82521,30.183998
50022310000016,4473,0,11,0,潼南****俱乐部,105.843484,30.174443
50022310000017,1935,0,3,0,潼南****络会所,105.843484,30.174443
50022310000018,375,0,16,0,潼南****乐网吧,106.379759,29.602139
50022310000019,28,0,1,0,潼南****络会所,105.82441,30.183727
50022310000020,619,0,0,0,潼南****缘网吧,105.753337,30.222137
50022310000021,1246,0,2,0,潼南****络会所,105.818303,30.185498
50022310000022,1688,0,0,0,潼南****纪网吧,105.82254,30.183296
50022310000023,1936,0,0,0,潼南****络会所,105.845181,30.194655
50022310000024,3180,0,3,0,潼南****锋网吧,105.842848,30.172005
50022310000025,0,0,0,0,潼南****络会所,105.84892,30.197512
50022310000026,1017,0,1,0,潼南****络会所,105.82521,30.183998
50022310000027,0,0,0,0,潼南****络会所,105.842227,30.175342
50022310000028,2574,0,1,0,潼南****络会所,105.843484,30.174443
50022310000029,2422,0,1,0,潼南****极网吧,105.771293,30.034445
50022310000030,0,0,0,0,潼南****星网吧,105.82521,30.183998
50022310000031,5352,0,2,0,潼南****络会所,105.82254,30.183296
50022310000032,1276,0,0,0,潼南****梦网吧,105.91886,30.253778
50022310000033,1148,0,0,0,潼南****成网吧,105.819984,30.182436
50022310000034,4245,0,10,0,潼南****辉网吧,105.82521,30.183998
50022310000035,361,0,0,0,潼南****络会所,105.842848,30.172005
50022310000036,844,0,3,0,潼南****鸽网吧,105.897945,29.9642
50022310000037,233,0,0,0,潼南****休闲吧,105.753498,30.222314
50023110000054,858,3,11,1,垫江****鑫网吧,107.467099,30.29765
50023110000056,0,0,0,0,垫江****络会所,107.358914,30.341608
50023110000058,1180,0,0,0,垫江****飞网吧,107.429351,30.308103
50023210000001,210,0,0,0,武隆****宇网吧,107.617293,29.399947
50023210000002,5423,2,8,1,武隆****人网吧,107.772427,29.334631
50023210000005,6223,0,5,0,武隆****宁网吧,107.765996,29.330727
50023210000006,0,0,0,0,武隆****鑫网吧,107.764172,29.329889
50023210000007,1044,0,0,0,武隆****怡网吧,107.074279,29.837124
50023210000008,323,0,0,0,武隆****平网吧,108.079894,30.500895
50023210000010,0,0,0,0,武隆****皇网城,107.768358,29.327756
50023210000011,306,0,0,0,武隆****极网吧,107.756246,29.331688
50023210000012,477,0,41,1,武隆****东网吧,107.768038,29.331324
50023210000013,4862,0,5,0,武隆****华网吧,107.766226,29.330957
50023210000014,5765,0,1,0,武隆****光网吧,107.769796,29.332912
50023210000015,2346,0,2,0,武隆****纪网吧,107.384871,29.45768
50023210000017,0,0,0,0,武隆****创网吧,107.885967,29.244319
50023210000018,1798,0,1,0,武隆****声网吧,108.930597,28.422531
50023110000032,2837,74,12,1,垫江****林网吧,107.361566,30.341117
50023110000033,1044,61,0,1,垫江****典网吧,107.353795,30.336245
50023110000034,1075,0,2,0,垫江****恒网吧,107.361596,30.342243
50023110000035,2071,90,4,1,垫江****语网吧,107.355626,30.336909
50023110000036,252,0,18,0,垫江****网网吧,107.33608,30.02055
50011710000038,5894,320,39,1,重庆****奔网吧,106.274326,29.986242
50011710000039,14290,158,20,1,重庆****限网吧,106.318029,30.118708
50011710000040,3491,0,8,0,重庆****凡网吧,106.278223,29.979045
50011710000041,687,1,49,1,重庆****迪网吧,106.081063,30.33717
50011710000042,1928,57,0,1,重庆****梦网吧,106.326247,30.187417
50011710000043,2951,30,1,1,重庆****聚网吧,106.2748,29.99487
50011710000044,5773,0,5,0,重庆****利网吧,106.247962,30.005349
50011710000045,3311,1,4,1,重庆****都网吧,106.41246,29.978868
50011710000046,0,0,0,0,重庆****典网吧,106.41246,29.978868
50011710000047,0,0,0,0,重庆****络会所,106.327841,30.184729
50011710000048,630,0,0,0,重庆****窝网吧,106.082941,30.337398
50022810000007,1216,0,5,0,梁平****元网吧,107.805602,30.679043
50022810000008,1612,0,1,0,梁平****缘网吧,107.799157,30.674635
50022810000009,0,0,0,0,梁平****雨网吧,107.803052,30.67523
50022810000010,2099,0,0,0,梁平****缘网吧,107.801866,30.682403
50011810000079,6639,0,17,0,重庆****网吧 ,105.931712,29.365664
50011810000080,3083,0,13,0,重庆****网吧),105.923009,29.364171
50011810000081,5450,0,10,0,永川****爱网吧,105.890111,29.395109
50011810000082,474,0,0,0,重庆****网吧）,105.849134,29.405547
50011810000083,0,0,0,0,重庆****来网吧,105.880038,29.490876
50011810000084,4422,0,39,1,永川****网城),106.460281,29.121155
50011810000085,0,0,0,0,重庆****头网吧,105.962262,29.513967
50011810000086,2837,0,68,1,重庆****杰网吧,105.879107,29.244244
50011810000087,0,0,0,0,重庆****河网吧,106.003467,29.316535
50011810000088,0,0,0,0,重庆****梦网吧,105.766838,29.158975
50011810000089,0,0,0,0,重庆****福网吧,105.911245,29.346458
50011810000090,1544,0,13,0,重庆****友网吧,105.912384,29.356204
50011810000091,0,0,0,0,重庆****旺网吧,105.887521,29.360816
50011810000092,0,0,0,0,重庆****源网吧,105.894742,29.057855
50011810000093,3857,0,0,0,重庆****光网吧,105.930847,29.287307
50011810000094,1814,0,10,0,重庆****豆网吧,106.023149,29.385299
50011810000095,16327,0,12,0,重庆****窗网吧,105.889426,29.396589
50011810000096,499,0,43,1,重庆****湖网吧,105.886816,29.250532
50011810000097,0,0,0,0,永川****颜网吧,105.899885,29.351481
50011810000098,1110,0,0,0,永川****源网吧,105.73179,29.351393
50011710000049,1779,0,0,0,重庆****亚网吧,106.328172,30.194295
50011710000050,1311,1,4,1,重庆****龙网吧,106.328172,30.194295
50022410000032,1098,0,1,0,铜梁****悦网吧,105.885162,29.846706
50022410000033,0,0,0,0,铜梁****安网吧,106.215314,29.86824
50022410000034,784,0,1,0,铜梁****旺网吧,105.963731,29.515192
50022410000036,497,0,0,0,铜梁****天网吧,106.013059,29.573652
50022410000037,0,0,0,0,嘉庆****庆网吧,106.039243,29.818323
50022410000038,1271,0,1,0,铜梁****乐网吧,106.037456,29.995689
50022410000039,0,0,0,0,铜梁****发网吧,106.121089,29.721611
50022410000040,3448,0,3,0,铜梁****会所）,106.046465,29.867592
50022410000041,0,0,0,0,铜梁****久网吧,106.170529,29.821211
50022410000043,700,0,0,0,铜梁****族网吧,106.122415,29.720344
50022410000044,0,0,0,0,铜梁****会所）,106.063025,29.842533
50022410000045,0,0,0,0,玉霞****霞网吧,106.064126,29.850669
50022510000002,913,0,6,0,大足****龙网吧,105.633454,29.643659
50022510000003,3545,0,2,0,大足****缘网吧,105.732995,29.708258
50022510000004,0,0,0,0,大足****叶网吧,105.717888,29.707896
50022510000005,4242,0,14,0,大足****网吧 ,105.73412,29.704672
50022510000006,2898,0,11,0,大足****兴网吧,105.71902,29.703884
50022510000007,3984,0,14,0,大足****会所）,105.722374,29.708793
50022510000008,224,0,3,0,大足****岛网吧,105.731679,29.706294
50022510000010,0,0,0,0,大足****线网吧,105.815861,29.549334
50022510000011,4287,0,12,0,大足****来网吧,105.71902,29.703884
50011810000099,0,0,0,0,重庆****水网吧,105.897665,29.078649
50011810000101,0,0,0,0,重庆****龙网吧,105.964705,29.42035
50011810000102,7234,0,22,1,重庆****箭网吧,105.900408,29.356046
50011810000103,5661,0,32,1,重庆****恩网吧,105.934002,29.335251
50011810000104,6441,0,60,1,永川****盛网吧,105.909413,29.347715
50011810000105,4164,0,7,0,重庆****吧  ,105.899944,29.370116
50011810000106,0,0,0,0,重庆****生网吧,105.890117,29.394195
50011810000107,396,0,0,0,重庆****丫网吧,105.877024,29.140518
50022810000011,2716,0,7,0,梁平****松网吧,107.798712,30.67498
50022810000012,816,0,7,0,梁平****纪网吧,107.80822,30.677964
50022810000013,0,0,0,0,梁平****想网吧,107.794714,30.668007
50022810000014,2761,0,3,0,梁平****闲网吧,107.80822,30.677964
50022810000015,2676,0,18,0,梁平****峰网吧,107.803052,30.67523
50022810000016,2770,0,2,0,梁平****玲网吧,107.803052,30.67523
50022810000017,756,0,16,0,梁平****红网吧,107.609084,30.640432
50022810000018,2341,0,7,0,梁平****络会所,107.803052,30.67523
50022810000019,97,0,0,0,梁平****年网吧,107.803052,30.67523
50022810000020,2555,0,10,0,梁平****闲会所,107.789717,30.667181
50022810000021,72,0,0,0,梁平****心网吧,107.738234,30.848027
50022810000022,26,0,0,0,梁平****宙网吧,107.808264,30.679096
50022810000023,0,0,0,0,梁平****者网吧,107.551064,30.816324
50022810000024,601,0,2,0,梁平****络会所,107.802496,30.675835
50022810000025,444,0,0,0,梁平****顺网吧,107.524883,30.744006
50022510000012,3911,0,10,0,大足****顺网吧,106.454864,29.53113
50022510000013,4341,0,18,0,大足****络会所,105.727422,29.704887
50022510000014,4226,0,11,0,大足****络会所,105.720407,29.703572
50022510000015,881,0,0,0,大足****兴网吧,105.84101,29.637721
50022510000016,5519,0,9,0,大足****网城）,105.721068,29.701471
50022510000017,1518,0,2,0,大足****阳网吧,105.737839,29.706544
50010310000278,4474,0,2,0,重庆****沙溪店,106.536854,29.54397
50011710000051,0,0,0,0,重庆****速网吧,106.327841,30.184729
50011710000052,984,0,6,0,重庆****林网吧,106.328547,30.190084
50011710000053,2478,93,8,1,重庆****月网吧,106.297625,29.977854
50011710000054,207,0,0,0,重庆****兴网吧,106.474161,30.222834
50011710000055,0,0,0,0,重庆****友网吧,106.598787,30.081388
50011710000056,3701,0,27,1,重庆****瑞网吧,106.270818,29.980965
50011710000058,8547,97,0,1,重庆****志网吧,106.258442,30.002715
50011710000059,648,0,3,0,重庆****笑网吧,106.277473,30.012564
50011710000060,656,11,0,1,重庆****叶网吧,106.32737,30.186406
50011710000061,0,0,0,0,重庆****槐网吧,106.551663,30.163854
50022510000031,345,0,0,0,大足****艺网吧,105.933347,29.766615
50022510000032,5419,0,6,0,大足****川网吧,105.736542,29.70251
50022510000033,0,0,0,0,大足****月网吧,105.771859,29.567287
50022510000034,474,0,0,0,大足****络会所,105.628582,29.563282
50010710001079,0,0,0,0,九龙****力网吧,106.496463,29.536288
50010710001075,12871,0,57,1,九龙****费点）,106.500677,29.539029
50010710001068,3395,0,20,0,九龙****力网吧,106.496777,29.525612
50010710001064,0,0,0,0,九龙****富网吧,106.487051,29.542097
50010710001063,5363,0,63,1,九龙****会所）,106.481976,29.527505
50010710001062,5128,0,64,1,重庆****腾网吧,106.481169,29.537535
50010710001061,1449,0,3,0,九龙****网城）,106.459379,29.500514
50010710001059,7070,0,13,0,九龙****商网吧,106.462907,29.521166
50010710001056,8502,0,99,1,重庆****方网吧,106.534492,29.57252
50010710001055,11243,0,115,1,九龙****会所）,106.491764,29.537105
50010710001054,10576,0,16,0,九龙****华网吧,106.465071,29.526919
50010710001053,10494,0,51,1,九龙****会所）,106.485519,29.535578
50010710001052,0,0,0,0,九龙****往网吧,106.483794,29.537535
50010710001051,4377,0,14,0,九龙****漠之舟,106.460413,29.521898
50010710001050,0,0,0,0,九龙****霞网吧,106.459858,29.511667
50010710001049,9044,0,10,0,九龙****亚网吧,106.610421,29.539201
50010710001048,5138,0,22,1,九龙****会所）,106.464022,29.521942
50010710001047,4498,0,44,1,九龙****米网吧,106.496063,29.536337
50010710001045,6449,0,66,1,九龙****鸟网吧,106.5023,29.540332
50011210000182,2682,0,2,0,渝北****线网吧,106.932557,28.966596
50022710000080,0,0,0,0,(璧****乙网吧,106.23304,29.579569
50010710001044,1955,0,53,1,九龙****情网吧,106.465019,29.52522
50010710001043,9661,0,197,1,九龙****洋网吧,106.486783,29.533659
50010710001042,0,0,0,0,九龙****会所）,106.489204,29.535176
50010710001041,0,0,0,0,九龙****发网吧,106.486261,29.534287
50022510000035,342,0,0,0,大足****军网吧,105.994637,29.664606
50022510000036,1372,0,7,0,大足****神网吧,105.777956,29.559509
50022510000037,777,0,0,0,大足****阳网吧,105.793938,29.66309
50022510000039,1386,0,0,0,大足****祥网吧,105.815861,29.549334
50022510000040,3039,0,3,0,大足****速网吧,105.735292,29.704794
50022510000041,0,0,0,0,大足****波网吧,105.573507,29.692214
50022510000042,0,0,0,0,大足****强网吧,105.833359,29.547911
50022510000043,0,0,0,0,大足****说网吧,105.676212,29.769443
50022510000044,1614,0,2,0,大足****捷网吧,106.525813,29.385636
50022510000045,983,0,10,0,大足****你网吧,105.933347,29.766615
50022510000046,1636,0,3,0,大足****廖网吧,105.763808,29.5744
50022510000047,0,0,0,0,大足****益网吧,105.815861,29.549334
50022510000048,3546,0,38,1,大足****星网吧,105.717888,29.707896
50022510000049,0,0,0,0,大足****络会所,105.718151,29.704128
50022510000050,1402,0,63,1,大足****络会所,108.999317,28.450123
50011710000081,6968,0,17,0,重庆****络会所,106.252064,30.004559
50011710000083,1696,0,10,0,重庆****聚网吧,106.270406,29.985431
50011710000084,4107,4,5,1,重庆****地网吧,106.318029,30.118708
50011710000085,434,15,0,1,重庆****升网吧,106.326044,30.18819
50011710000086,0,0,0,0,重庆****云网吧,106.27682,29.998265
50011710000087,0,0,0,0,重庆**** 停业,106.286854,29.97687
50011710000088,9133,18,9,1,重庆****缘网吧,106.274794,29.986021
50011710000089,9094,0,23,1,重庆****道网吧,106.412034,29.97929
50011710000090,557,4,0,1,重庆****颖网吧,106.41246,29.978868
50010710001040,3953,0,11,0,九龙****酷网吧,106.478693,29.518301
50010710001039,7548,0,38,1,九龙****潮网吧,106.499032,29.536798
50010710001038,6700,0,87,1,九龙****网吧）,106.497382,29.529628
50010710001037,8681,0,27,1,九龙****凼网吧,106.34228,29.346395
50010710001036,6832,0,0,0,九龙****乐网吧,106.492461,29.542968
50010710001035,5325,0,44,1,九龙****星网吧,106.49807,29.536265
50010710001034,7583,0,15,0,九龙****征网吧,106.471754,29.509704
50010710001033,0,0,0,0,九龙****点网吧,106.504872,29.539819
50010710001032,0,0,0,0,九龙****苑网吧,105.766838,29.158975
50010710001031,7285,0,15,0,九龙****会所）,106.496733,29.532064
50010710001030,6335,0,28,1,九龙****会所）,106.480831,29.526719
50010710001029,7702,0,36,1,九龙****纪网吧,106.487999,29.529987
50010710001028,9744,0,181,1,九龙****星网吧,106.493053,29.539025
50010710001025,9731,0,44,1,九龙****蛛网吧,106.482357,29.536497
50010710001024,0,0,0,0,九龙****费点）,106.493637,29.539257
50010710001022,0,0,0,0,九龙****会所）,106.493637,29.539257
50010710001021,5734,0,35,1,九龙****宏网吧,106.497369,29.53723
50010710001020,8712,0,98,1,九龙****客网吧,106.49131,29.533719
50010710001018,10879,0,97,1,重庆****会所）,106.492176,29.5373
50010710001017,8393,0,108,1,九龙****钻网吧,106.481714,29.536777
50010710001016,3364,0,14,0,九龙****会所）,106.491545,29.528125
50010710001015,0,0,0,0,九龙****会所),106.48796,29.536363
50010710001014,2536,0,15,0,九龙****七网吧,106.481806,29.527453
50010710001013,7712,0,5,0,九龙****个网吧,106.471523,29.526508
50023110000024,0,0,0,0,垫江****网吧 ,107.355626,30.336909
50011710000091,0,0,0,0,重庆****兄网吧,106.274467,29.994497
50011710000092,2146,19,0,1,重庆****谷网吧,106.247782,30.007464
50011710000093,5964,24,6,1,重庆****溪网吧,106.328404,30.190748
50011710000094,978,115,0,1,重庆****语网吧,106.233557,30.097993
50011710000095,2994,53,5,1,合川****溪网吧,106.269078,29.993901
50011710000096,932,7,1,1,重庆****益网吧,105.962786,30.349728
50011710000097,0,0,0,0,重庆****东网吧,106.57983,29.494004
50011710000098,443,2,26,1,重庆****约网吧,106.280993,29.980781
50011710000099,3115,0,7,0,重庆****迪网吧,108.946998,28.458167
50011710000100,58,0,5,0,重庆****林网吧,106.060155,30.104706
50011710000101,0,0,0,0,合川****心网吧,106.277901,30.011708
50011710000102,0,0,0,0,重庆****营网吧,106.274489,29.985697
50011710000103,86,0,3,0,重庆****友网吧,106.060288,30.104303
50011710000106,0,0,0,0,重庆****舟网吧,106.27624,30.011812
50011710000107,778,70,12,1,重庆****人网吧,106.597791,30.083864
50011710000108,1274,0,4,0,重庆****游网吧,106.258442,30.002715
50011710000109,0,0,0,0,重庆****枪网吧,106.262773,29.999455
50022510000051,5334,0,3,0,大足****络会所,105.747626,29.660709
50022510000052,2336,0,11,0,大足****鹰网吧,105.726836,29.703987
50022510000054,1710,0,5,0,大足****林网吧,105.676212,29.769443
50022610000001,3852,0,9,0,荣昌****华网吧,105.605394,29.408067
50022610000002,4034,0,35,1,荣昌****尚网吧,109.201846,28.7531
50022610000003,0,0,0,0,荣昌****代网吧,105.602444,29.411221
50023110000005,2675,7,4,1,垫江****约网吧,107.362444,30.327608
50015110000018,0,0,0,0,重庆****伦网吧,106.492176,29.5373
50010710001012,3356,0,9,0,九龙****生网吧,106.495795,29.540593
50010710001011,2276,0,20,0,九龙****贵网吧,106.507933,29.541665
50010710001010,5255,0,37,1,九龙****蓝网吧,106.499516,29.539232
50010710001009,15815,0,43,1,九龙****会所）,106.48428,29.531356
50010710001008,0,0,0,0,重庆****人网吧,106.465514,29.509389
50010710001006,17675,0,258,1,九龙****会馆）,106.487808,29.534825
50099910000777,0,0,0,0,沙区****区测试,106.471069,29.563762
50024210000051,0,0,0,0,酉阳****络会所,106.56994,29.48113
50024210000034,547,0,3,0,酉阳****络会所,108.773953,28.845496
50024210000029,814,0,2,0,酉阳****强网吧,108.806808,28.905278
50024210000024,4571,0,1,0,酉阳****络会所,108.774202,28.863001
50024210000021,0,0,0,0,酉阳****络会所,108.77348,28.862898
50024210000017,49,0,0,0,酉阳****络会所,108.96349,28.909949
50023210000016,2790,0,2,0,武隆****游网吧,107.881586,29.397551
50011810000144,8969,0,72,1,重庆****都网吧,105.896048,29.358089
50011110000023,2045,0,3,0,重庆****士网吧,105.747459,29.4333
50010810000021,0,0,0,0,南岸****欣网吧,106.721594,29.528227
50022610000004,0,0,0,0,荣昌****未用）,105.599033,29.411416
50022610000005,2511,0,0,0,荣昌****地网吧,105.605394,29.408067
50022610000006,4799,0,36,1,重庆****州网城,105.603357,29.410084
50022610000007,1199,0,0,0,荣昌****纪网吧,105.60304,29.410415
50022610000008,3059,0,27,1,荣昌****聚网吧,105.611825,29.41052
50022610000009,2114,0,13,0,荣昌****业网吧,105.605394,29.408067
50022610000010,2273,0,14,0,重庆****纪网吧,106.570323,29.562039
50022610000011,0,0,0,0,荣昌****湾网吧,105.601928,29.410549
50022610000012,5455,0,20,0,荣昌****车网吧,105.60403,29.410039
50022610000013,3707,0,2,0,荣昌****网网吧,105.607215,29.41955
50022610000014,0,0,0,0,荣昌****辉网吧,105.605394,29.408067
50022610000015,6136,0,50,1,荣昌****浪网吧,116.560656,39.976619
50022610000016,9242,0,24,1,荣昌****闲会所,105.61159,29.410827
50022610000017,4548,0,26,1,荣昌****格网吧,105.597892,29.408036
50022610000018,0,0,0,0,荣昌****桥网吧,105.605494,29.408158
50022610000019,0,0,0,0,荣昌****通网吧,105.60154,29.411638
50022610000020,7879,0,4,0,荣昌****仕网吧,105.60403,29.410039
50022610000021,4158,0,7,0,荣昌****诚网吧,105.589654,29.406932
50022610000023,2488,0,14,0,荣昌****友网吧,105.590353,29.418605
50022610000025,2725,0,6,0,荣昌****盖网吧,105.609325,29.408064
50022610000026,1152,0,0,0,荣昌****兴网吧,105.605394,29.408067
50010410000058,0,0,0,0,大渡****超网吧,106.473764,29.44613
50011710000110,1259,7,0,1,重庆****菊网吧,106.002166,30.365678
50011710000111,326,9,17,1,重庆****龙网吧,106.522868,29.514767
50011710000112,0,0,0,0,重庆****线网吧,106.318029,30.118708
50011710000114,0,0,0,0,重庆****网吧）,106.271731,29.982542
50011710000062,0,0,0,0,重庆****网吧）,106.401976,30.00916
50011710000063,7822,589,5,1,重庆****网吧）,106.263013,30.000456
50011710000064,22373,1658,1,1,重庆****联网吧,106.477119,29.905204
50011710000066,122,0,12,0,重庆****红网吧,106.474161,30.222834
50011710000067,752,15,0,1,重庆****钐网吧,106.597901,30.084262
50011710000068,8530,0,20,0,重庆****梦网吧,106.273607,29.986038
50022810000026,506,0,0,0,梁平****星网吧,107.802602,30.672707
50022810000027,3197,0,16,0,梁平****鸟网吧,107.804564,30.677901
50022810000028,504,0,0,0,梁平****达网吧,107.550441,30.595127
50022810000029,574,0,2,0,梁平****骄网吧,107.558962,30.616792
50022810000030,289,0,1,0,梁平****度网吧,107.979709,30.658987
50022810000031,788,0,0,0,梁平****发网吧,107.552203,30.598042
50022810000032,722,0,0,0,梁平****龙网吧,107.807881,30.677186
50022810000033,2100,0,4,0,梁平****浪网吧,107.809233,30.674796
50022810000034,0,0,0,0,梁平****网情深,109.885693,31.078771
50022810000035,2101,0,15,0,梁平****展网吧,107.802025,30.676389
50022810000036,502,0,0,0,梁平****珑网吧,107.549404,30.592333
50022810000037,1260,0,7,0,梁平****游网吧,107.798904,30.674399
50022810000038,3881,0,25,1,梁平****雨网吧,107.807016,30.678648
50022810000039,2337,0,7,0,梁平****扬网吧,107.69832,30.802095
50099910001101,0,0,0,0,测试****下网吧,106.500677,29.539029
50024210000008,1155,0,17,0,酉阳****气网吧,108.779707,28.832109
50010710001102,3706,0,8,0,九龙****费点）,106.483794,29.537535
50010710001091,0,0,0,0,九龙****会所）,106.370595,29.434566
50010710001088,22624,0,425,1,九龙****乐部）,106.491044,29.534011
50010710001086,12583,0,148,1,九龙****会所）,106.493785,29.529976
50010710001084,12284,0,29,1,九龙****体网吧,106.517374,29.535453
50010710001083,6729,0,277,1,九龙****海网吧,106.489204,29.535176
50010710001082,5078,0,6,0,九龙****佳网吧,106.480529,29.526644
